City,Product Type,Trip or Order Status,Request Time,Begin Trip Time,Begin Trip Lat,Begin Trip Lng,Begin Trip Address,Dropoff Time,Dropoff Lat,Dropoff Lng,Dropoff Address,Distance (miles),Fare Amount,Fare Currency
Pune,UberAuto,COMPLETED,2022-04-25 08:57:35 +0000 UTC,2022-04-25 09:02:35 +0000 UTC,18.541298,73.727295,"Symbiosis International University Near Lupin Research Park, Gram: Lavale, Tal:, Mulshi, Maharashtra 412115, India",2022-04-25 09:19:05 +0000 UTC,18.552439,73.76978,"Yash Orchid, Yash Orchid Private Road, Mohan Nagar Co-Op Society, Baner, Pune, Maharashtra 411045, India",4.09,95.4,INR
Pune,UberAuto,CANCELED,2022-04-25 04:52:14 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,,UNFULFILLED,2022-04-22 12:58:17 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,,UNFULFILLED,2022-04-22 12:51:20 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,,UNFULFILLED,2022-04-22 12:46:59 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,,UNFULFILLED,2022-04-22 09:23:26 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,DRIVER_CANCELED,2022-04-22 09:18:49 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,18.573112,73.76585,"SILVER JUBILEE BOYS HOSTEL, NICMAR, GS MOZE COLLEGE OF ENGINEERING, रॅम नगर, बाणेर, पुणे, महाराष्ट्र 411045, India",1970-01-01 00:00:00 +0000 UTC,18.57311165332794,73.76584827899933,"SILVER JUBILEE BOYS HOSTEL, NICMAR, GS MOZE COLLEGE OF ENGINEERING, रॅम नगर, बाणेर, पुणे, महाराष्ट्र 411045, India",0.00,0,INR
Pune,,UNFULFILLED,2022-04-22 08:08:53 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,,UNFULFILLED,2022-04-22 08:03:54 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,,UNFULFILLED,2022-04-22 07:39:44 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,,UNFULFILLED,2022-04-22 07:34:45 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,CANCELED,2022-04-21 13:32:02 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,CANCELED,2022-04-21 13:29:42 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,,UNFULFILLED,2022-04-21 13:25:56 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,,UNFULFILLED,2022-04-21 12:09:17 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,CANCELED,2022-04-18 04:52:59 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,CANCELED,2022-04-18 04:49:30 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,,UNFULFILLED,2022-04-18 04:44:14 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,,UNFULFILLED,2022-04-18 04:40:03 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,COMPLETED,2022-04-18 04:05:38 +0000 UTC,2022-04-18 04:16:20 +0000 UTC,18.552444,73.76981,"Yash Orchid Private Road, Mohan Nagar Co-Op Society, Baner, Pune, Maharashtra 411021, India",2022-04-18 04:20:51 +0000 UTC,18.544668,73.78042,"Pashan, Pune, Maharashtra 411021, India",1.03,28.65,INR
Pune,,UNFULFILLED,2022-04-17 05:43:29 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,DRIVER_CANCELED,2022-04-17 05:38:47 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,18.559036,73.77651,"Shop No 1, KASTURI LEGACY, Baner, Pune, Maharashtra 411045, India",1970-01-01 00:00:00 +0000 UTC,18.55870676040649,73.77710235118866,"Pan Card Club Road, Near raghunana kalamkar chowk, opp. West port company, Baner, Pune, Maharashtra 411045, India",0.00,0,INR
Pune,UberAuto,CANCELED,2022-04-17 05:34:33 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,18.555437,73.77113,"35/6-1, Baner, Pune, Maharashtra 411045, India",1970-01-01 00:00:00 +0000 UTC,18.553307056427,73.77177298069,"35/6-53, Mumbai Pune Bypass Rd, Baner, Pune, Maharashtra 411045, India",0.00,0,INR
Pune,,UNFULFILLED,2022-04-17 05:29:56 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberGo,CANCELED,2022-04-16 13:37:35 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,18.549742,73.81778,"83/69, Sakal Nagar, Pune University, Pune, Maharashtra 411007, India",1970-01-01 00:00:00 +0000 UTC,18.54847872257233,73.81810891628265,"83/41, Sakal Nagar, Pune University, Pune, Maharashtra 411007, India",0.00,0,INR
Pune,UberGo,CANCELED,2022-04-16 13:34:54 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberGo,CANCELED,2022-04-16 10:33:07 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,CANCELED,2022-04-16 09:18:34 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,,UNFULFILLED,2022-04-16 09:14:19 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,CANCELED,2022-04-15 09:09:37 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,,UNFULFILLED,2022-04-15 08:03:08 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,,UNFULFILLED,2022-04-14 12:57:59 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,,UNFULFILLED,2022-04-14 12:52:31 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,COMPLETED,2022-04-14 10:39:01 +0000 UTC,2022-04-14 10:41:15 +0000 UTC,18.513681,73.85367,"777, Bajirao Rd, near Bank Of Maharashtra, Sadashiv Peth, Pune, Maharashtra 411030, India",2022-04-14 11:13:38 +0000 UTC,18.552439,73.76976,"Yash Orchid, Yash Orchid Private Road, Mohan Nagar Co-Op Society, Baner, Pune, Maharashtra 411045, India",7.48,157,INR
Pune,UberAuto,COMPLETED,2022-04-14 07:24:26 +0000 UTC,2022-04-14 07:34:25 +0000 UTC,18.552456,73.7698,"Yash Orchid Private Road, Mohan Nagar Co-Op Society, Baner, Pune, Maharashtra 411021, India",2022-04-14 08:06:08 +0000 UTC,18.516184,73.85637,"Mantri Kishor Arcade, Chhatrapati Shivaji Maharaj Rd, Budhwar Peth, Pune, Maharashtra 411002, India",8.01,216,INR
Pune,UberAuto,COMPLETED,2022-04-10 08:41:26 +0000 UTC,2022-04-10 08:48:38 +0000 UTC,18.574574,73.75528,"Mahalunge, Pune, Maharashtra 411045, India",2022-04-10 08:57:26 +0000 UTC,18.552412,73.7698,"Yash Orchid, Yash Orchid Private Road, Mohan Nagar Co-Op Society, Baner, Pune, Maharashtra 411045, India",2.12,53,INR
Pune,,UNFULFILLED,2022-04-10 08:38:07 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,CANCELED,2022-04-10 08:10:14 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,CANCELED,2022-04-09 14:50:41 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,COMPLETED,2022-04-09 13:32:22 +0000 UTC,2022-04-09 13:43:55 +0000 UTC,18.552464,73.76985,"Yash Orchid, Yash Orchid Private Road, Mohan Nagar Co-Op Society, Baner, Pune, Maharashtra 411045, India",2022-04-09 14:09:39 +0000 UTC,18.539167,73.82997,"Range Hill Corner, Chattushringi, Gokhalenagar, Pune, Maharashtra 411016, India",5.71,133,INR
Pune,Premier,CANCELED,2022-04-09 11:46:28 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,CANCELED,2022-04-09 11:43:44 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberGo,CANCELED,2022-04-09 11:42:00 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,CANCELED,2022-04-09 11:38:15 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,,UNFULFILLED,2022-04-09 10:42:10 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,COMPLETED,2022-04-09 08:57:48 +0000 UTC,2022-04-09 09:04:46 +0000 UTC,18.544245,73.78196,"Pashan, Pune, Maharashtra 411021, India",2022-04-09 09:21:25 +0000 UTC,18.541317,73.72748,"Symbiosis International University Near Lupin Research Park, Gram: Lavale, Tal:, Mulshi, Maharashtra 412115, India",4.94,122,INR
Pune,UberAuto,CANCELED,2022-04-09 05:13:11 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,CANCELED,2022-04-08 13:05:52 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,,UNFULFILLED,2022-04-08 13:01:06 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,CANCELED,2022-04-08 13:00:14 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,COMPLETED,2022-04-08 12:28:26 +0000 UTC,2022-04-08 12:36:13 +0000 UTC,18.552471,73.769844,"Yash Orchid, Yash Orchid Private Road, Mohan Nagar Co-Op Society, Baner, Pune, Maharashtra 411045, India",2022-04-08 12:51:34 +0000 UTC,18.558882,73.7917,"Revati Arcade ,S. No .1, H No 1/1 Opp. Kapil Malhar Society, Baner Rd, Baner, Pune, Maharashtra 411021, India",2.22,54,INR
Pune,,UNFULFILLED,2022-04-08 12:23:24 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,,UNFULFILLED,2022-04-08 10:58:35 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,CANCELED,2022-04-08 07:47:39 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,18.55201,73.77166,"Pashan Hwy Side Rd, Mohan Nagar Co-Op Society, Baner, Pune, Maharashtra 411021, India",1970-01-01 00:00:00 +0000 UTC,18.55246162414551,73.77144002914429,"Square Feet India Saf, Square Feet India Saf, Mohan Nagar Co-Op Society, Baner, Pune, Maharashtra 411021, India",0.00,0,INR
Pune,,UNFULFILLED,2022-04-06 13:58:37 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,,UNFULFILLED,2022-04-06 10:23:23 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,CANCELED,2022-04-06 10:20:09 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,18.552416,73.77154,"Square Feet India Saf, Square Feet India Saf, Mohan Nagar Co-Op Society, Baner, Pune, Maharashtra 411021, India",1970-01-01 00:00:00 +0000 UTC,18.55335140228271,73.77168321609497,"35/6-53, Mumbai Pune Bypass Rd, Baner, Pune, Maharashtra 411045, India",0.00,0,INR
Pune,UberAuto,COMPLETED,2022-04-05 06:32:51 +0000 UTC,2022-04-05 06:46:03 +0000 UTC,18.542198,73.72831,"Symbiosis International University Near Lupin Research Park, Gram: Lavale, Tal:, Mulshi, Maharashtra 412115, India",2022-04-05 07:04:44 +0000 UTC,18.564013,73.77614,"Amar Business Zone d, Swati Park, Veerbhadra Nagar, Baner, Pune, Maharashtra 411045, India",4.67,113,INR
Pune,UberAuto,CANCELED,2022-04-05 05:40:27 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,CANCELED,2022-04-05 05:03:16 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,CANCELED,2022-04-05 05:01:27 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,,UNFULFILLED,2022-04-05 04:57:23 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,COMPLETED,2022-04-04 13:45:35 +0000 UTC,2022-04-04 13:54:07 +0000 UTC,18.54405,73.78225,"Om Shree Shanti Complex, Sus Ln, Sutarwadi, Pashan, Pune, Maharashtra 411021, India",2022-04-04 14:00:42 +0000 UTC,18.552494,73.769844,"Yash Orchid, Yash Orchid Private Road, Mohan Nagar Co-Op Society, Baner, Pune, Maharashtra 411045, India",1.16,32,INR
Pune,UberAuto,COMPLETED,2022-04-04 12:57:25 +0000 UTC,2022-04-04 13:03:56 +0000 UTC,18.552542,73.76978,"Yash Orchid Private Road, Mohan Nagar Co-Op Society, Baner, Pune, Maharashtra 411021, India",2022-04-04 13:12:00 +0000 UTC,18.544067,73.78226,"Om Shree Shanti Complex, Sus Ln, Sutarwadi, Pashan, Pune, Maharashtra 411021, India",1.18,38,INR
Pune,,UNFULFILLED,2022-04-04 12:53:33 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,COMPLETED,2022-04-03 13:39:09 +0000 UTC,2022-04-03 13:42:53 +0000 UTC,18.518541,73.84136,"1229/A, Fergusson College Rd, Ganeshwadi, Deccan Gymkhana, Pune, Maharashtra 411004, India",2022-04-03 14:09:20 +0000 UTC,18.544863,73.78601,"GQWP+582, Sus Ln, Pashan, Pune, Maharashtra 411021, India",5.68,131,INR
Pune,UberAuto,CANCELED,2022-04-03 11:05:41 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,,UNFULFILLED,2022-04-01 14:29:13 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,CANCELED,2022-04-01 14:28:00 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,CANCELED,2022-04-01 14:26:40 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,CANCELED,2022-04-01 14:22:57 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,CANCELED,2022-04-01 14:10:32 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,18.563894,73.78233,"133/3, First, Baner Rd, opposite Kotak Mahindra Bank, Balewadi Phata, Baner, Pune, Maharashtra 411045, India",1970-01-01 00:00:00 +0000 UTC,18.57016837596893,73.78370332717896,"A-8 Comfort Zone, COMFORT ZONE SOCIETY, 7, Baner - Balewadi Rd, Baner, Pune, Maharashtra 411045, India",0.00,0,INR
Pune,,UNFULFILLED,2022-04-01 14:06:58 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,CANCELED,2022-04-01 14:05:59 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,,UNFULFILLED,2022-04-01 14:02:04 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,CANCELED,2022-04-01 13:59:34 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,CANCELED,2022-04-01 13:56:21 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,CANCELED,2022-04-01 12:59:24 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,18.556232,73.76813,"128/2B, Mohan Nagar Co-Op Society, Pashan, Pune, Maharashtra 411021, India",1970-01-01 00:00:00 +0000 UTC,18.5562332868576,73.76812827587128,"128/2B, Mohan Nagar Co-Op Society, Pashan, Pune, Maharashtra 411021, India",0.00,0,INR
Pune,,UNFULFILLED,2022-04-01 12:53:56 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,CANCELED,2022-04-01 12:51:05 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,COMPLETED,2022-03-31 13:19:55 +0000 UTC,2022-03-31 13:23:15 +0000 UTC,18.55246,73.769844,"Yash Orchid Private Road, Mohan Nagar Co-Op Society, Baner, Pune, Maharashtra 411021, India",2022-03-31 13:54:25 +0000 UTC,18.55247,73.76983,"Yash Orchid, Yash Orchid Private Road, Mohan Nagar Co-Op Society, Baner, Pune, Maharashtra 411045, India",5.73,176.5,INR
Pune,UberAuto,DRIVER_CANCELED,2022-03-31 13:12:53 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,18.552485,73.769775,"Yash Orchid, Yash Orchid Private Road, Mohan Nagar Co-Op Society, Baner, Pune, Maharashtra 411045, India",1970-01-01 00:00:00 +0000 UTC,18.55250573158264,73.76976883411407,"Yash Orchid, Yash Orchid Private Road, Mohan Nagar Co-Op Society, Baner, Pune, Maharashtra 411045, India",0.00,10.5,INR
Pune,UberAuto,CANCELED,2022-03-31 12:05:49 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,COMPLETED,2022-03-30 11:18:20 +0000 UTC,2022-03-30 11:19:37 +0000 UTC,18.541292,73.727516,"College Entrance, Maharashtra 412115, India",2022-03-30 11:35:31 +0000 UTC,18.552471,73.7699,"B-WING, SUPREME ESTADO, मोहन नगर का-ओप सोसायटी, बाणेर, पुणे, महाराष्ट्र 411021, India",4.15,97,INR
Pune,UberAuto,COMPLETED,2022-03-29 12:19:50 +0000 UTC,2022-03-29 12:27:04 +0000 UTC,18.552454,73.76985,"B-WING, SUPREME ESTADO, मोहन नगर का-ओप सोसायटी, बाणेर, पुणे, महाराष्ट्र 411021, India",2022-03-29 12:33:18 +0000 UTC,18.568819,73.76652,"A1, Ram Nagar, Baner, Pune, Maharashtra 411045, India",1.46,51,INR
Pune,UberAuto,CANCELED,2022-03-28 13:47:24 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,,UNFULFILLED,2022-03-28 13:42:45 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,CANCELED,2022-03-28 12:39:44 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,18.557291,73.76959,"Bitwise Terratower Bitwise, Mumbai Pune Bypass Rd, Mohan Nagar Co-Op Society, Baner, Pune, Maharashtra 411045, India",1970-01-01 00:00:00 +0000 UTC,18.5572874546051,73.76959788799286,"Bitwise Terratower Bitwise, Mumbai Pune Bypass Rd, Mohan Nagar Co-Op Society, Baner, Pune, Maharashtra 411045, India",0.00,0,INR
Pune,,UNFULFILLED,2022-03-28 12:34:40 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,18.550829,73.77202,"Pashan Sus, Service Rd, beside Mahindra Sahyadri Motors, Mohan Nagar Co-Op Society, Baner, Pune, Maharashtra 411045, India",1970-01-01 00:00:00 +0000 UTC,18.55141055583954,73.77182471752167,"Pashan Hwy Side Rd, Mohan Nagar Co-Op Society, Baner, Pune, Maharashtra 411021, India",0.00,0,INR
Pune,UberAuto,CANCELED,2022-03-28 08:29:55 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,COMPLETED,2022-03-28 05:50:48 +0000 UTC,2022-03-28 05:55:06 +0000 UTC,18.552477,73.76977,"BLOCK-H1, ROHAN LEHER II, मोहन नगर का-ओप सोसायटी, बाणेर, पुणे, महाराष्ट्र 411021, India",2022-03-28 06:12:54 +0000 UTC,18.541553,73.72761,"College Entrance, Maharashtra 412115, India",4.16,94,INR
Pune,UberAuto,CANCELED,2022-03-28 05:40:14 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,18.552082,73.77197,"NH 48, Baner, Pune, Maharashtra 411045, India",1970-01-01 00:00:00 +0000 UTC,18.55211424827576,73.77220058441162,"PadCare Labs, Row House 4 Periwinkle Society, Pashan Hwy Side Rd, Baner, Pune, Maharashtra 411045, India",0.00,0,INR
Pune,UberAuto,CANCELED,2022-03-27 08:40:30 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,CANCELED,2022-03-27 08:37:08 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,COMPLETED,2022-03-23 12:32:18 +0000 UTC,2022-03-23 12:35:29 +0000 UTC,18.56849,73.76704,"Veerbhadra Nagar, Baner, Pune, Maharashtra 411045, India",2022-03-23 12:43:18 +0000 UTC,18.552532,73.769775,"BLOCK-H1, ROHAN LEHER II, मोहन नगर का-ओप सोसायटी, बाणेर, पुणे, महाराष्ट्र 411021, India",1.45,33,INR
Pune,UberAuto,CANCELED,2022-03-23 12:28:06 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberAuto,COMPLETED,2022-03-23 07:55:01 +0000 UTC,2022-03-23 08:00:26 +0000 UTC,18.545721,73.72808,"Symbiosis Lavale Rd, Maharashtra 412115, India",2022-03-23 08:12:56 +0000 UTC,18.55245,73.76984,"B-WING, SUPREME ESTADO, मोहन नगर का-ओप सोसायटी, बाणेर, पुणे, महाराष्ट्र 411021, India",3.66,85,INR
Pune,UberAuto,CANCELED,2022-03-23 05:05:08 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,18.55275,73.77135,"Square Feet India Saf, Square Feet India Saf, Mohan Nagar Co-Op Society, Baner, Pune, Maharashtra 411021, India",1970-01-01 00:00:00 +0000 UTC,18.55274844169617,73.77134811878204,"Square Feet India Saf, Square Feet India Saf, Mohan Nagar Co-Op Society, Baner, Pune, Maharashtra 411021, India",0.00,0,INR
Pune,UberAuto,CANCELED,2022-03-22 13:53:14 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,UberGo,COMPLETED,2022-03-22 12:29:39 +0000 UTC,2022-03-22 12:43:09 +0000 UTC,18.647572,73.78212,"PHASE-1AA, SHUBHASHREE RESIDENCY 3, शुभश्री रेसिडेंसी, गंगा नगर, आकुर्डी, पिंपरी चिंचवड, महाराष्ट्र 411035, India",2022-03-22 13:12:51 +0000 UTC,18.55258,73.76961,"BLOCK-H1, ROHAN LEHER II, मोहन नगर का-ओप सोसायटी, बाणेर, पुणे, महाराष्ट्र 411021, India",8.37,220,INR
Pune,UberAuto,COMPLETED,2022-03-22 08:56:11 +0000 UTC,2022-03-22 09:08:16 +0000 UTC,18.552477,73.76979,"BLOCK-H1, ROHAN LEHER II, मोहन नगर का-ओप सोसायटी, बाणेर, पुणे, महाराष्ट्र 411021, India",2022-03-22 09:33:29 +0000 UTC,18.648384,73.78066,"179/26, panchatara Nagar, Bijali Nagar, Ganga Nagar, Akurdi, Pimpri-Chinchwad, Maharashtra 411035, India",8.56,182,INR
Pune,UberAuto,CANCELED,2022-03-19 14:29:48 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,18.552145,73.77164,"Fineline Design Studio Ashwamedha Commercia, Office No. 402, next to Rahul Arcus, near Maruti Chowk, Mohan Nagar Co-Op Society, Baner, Pune, Maharashtra 411045, India",1970-01-01 00:00:00 +0000 UTC,18.55282258987427,73.77135574817657,"Square Feet India Saf, Square Feet India Saf, Mohan Nagar Co-Op Society, Baner, Pune, Maharashtra 411021, India",0.00,0,INR
Pune,,UNFULFILLED,2022-03-19 14:15:30 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Pune,,UNFULFILLED,2022-03-19 14:10:46 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
